ms_since_push,fed_t_at_drain,kind,frame_id,is_keyframe,recording_frame,t_ns,engine_t,engine_t_hex,tx,ty,tz,qx,qy,qz,qw,body_tx,body_ty,body_tz,body_qx,body_qy,body_qz,body_qw,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
379.395,268463.416516212,1,1,1,2,268462131783166,268462.13305667002,411062b8884001f9,0.0016418884504221299,-0.023837389770085454,-0.0042329048107220728,-0.045644005066431903,0.83898374189142322,0,0.54223888837699952,-0.00064201596405786545,0.0093209503227376627,0.0016551595372128428,0.38342078479304648,-0.38342078479304648,-0.56097589276824322,0.62552626205677486,-0.063296807975445832,-0.075074315347718745,0.076992564663556362,-0.003819841912364346,-0.0036069825801855583,0.0026270707539954811,0.027438949755651792,0.00098040793976574957,-0.0091929822764302942
327.559,268463.416516212,1,6,1,7,268462298466208,268462.29973971203,411062b932eef792,-0.011914280891542277,-0.047517223802519479,0.017937509457645461,-0.040975808658143709,0.83673606235784281,0.017257159744736239,0.545798487268633,-0.014608570813188282,-0.014607939821792666,0.024943277200055573,0.39814045559551198,-0.37373514688580045,-0.56268745661878738,0.62063599941054626,-0.088397048276944001,-0.19368575276211866,0.20770441777060561,-0.0038196650811935491,-0.0036070843375665103,0.0026271986841408896,0.027310617288531243,0.0006847667993560043,-0.0093962877695318789
282.324,268463.416516212,1,11,1,12,268462465149375,268462.46642287902,411062b9dd9df58e,-0.024937488095408477,-0.08343739746325185,0.056917678128099988,-0.039697659770031757,0.83981932586026886,0.024433854807395183,0.54086101326691849,-0.027727493346573911,-0.050636791143114451,0.064380723598712622,0.39972382395015404,-0.36516913601985102,-0.56577144081363451,0.6219124081611862,-0.085656559496280912,-0.21034540958270204,0.24206215303613599,-0.0038195669685075736,-0.0036074125393882857,0.0026273939693620919,0.026635845102911809,-0.00010889666226324936,-0.0099638128972275464
238.345,268463.416516212,1,16,1,17,268462631832458,268462.63310596207,411062ba884cede8,-0.036457062353361255,-0.11420682849919161,0.090910466968660744,-0.046396580557222011,0.83839447749688767,0.026174798450353476,0.54245459768895077,-0.039711572753919885,-0.081415539933743869,0.098224871130093955,0.40208169129423182,-0.3650649373182363,-0.56002706871130759,0.62564174043730714,-0.060244911030199737,-0.15409077109052424,0.14269567963372506,-0.0038197182743360475,-0.0036075719419197596,0.0026275302738306967,0.025355289082133938,-0.00091921020743919424,-0.010694302668805444
189.510,268463.416516212,1,21,1,22,268462798515500,268462.79978900403,411062bb32fbe380,-0.044092917632470821,-0.13755278339844601,0.10537079079391624,-0.055787261465946369,0.84111568127166558,0.02694030268486941,0.5372955103858208,-0.047811427195123719,-0.10475097826926698,0.11241175797651437,0.39897495899536689,-0.36087561857766848,-0.55531103632840129,0.63420613600209463,-0.053916622627579937,-0.13333295650984886,0.059236620171094032,-0.0038199507919654341,-0.0036075328536137995,0.002627556194903985,0.02400924796568208,-0.0012075543191627477,-0.011322148076542284
138.878,268463.416516212,1,26,1,27,268462965198583,268462.96647208702,411062bbddaadbd9,-0.052212094630572595,-0.16465359178709041,0.1147945473615329,-0.057449078955153998,0.83884675416163379,0.029576950690575421,0.54051917964122542,-0.056171914807009296,-0.1318958667363741,0.12190877434965736,0.40311882896035001,-0.36129070527298707,-0.55253158024111759,0.63377684468370821,-0.045659150065181515,-0.19174497808826926,0.054853629936847399,-0.0038200347305899543,-0.003607345371659439,0.0026275172659704781,0.02307738983557454,-0.0010028626856006864,-0.011716711006231086
88.827,268463.416516212,1,31,1,32,268463215223250,268463.21649675403,411062bcddb15339,-0.049838298412725135,-0.22061206149347742,0.12291493646877903,-0.092820060874349297,0.84039382015334829,0.048493410342904497,0.53176226428088968,-0.056294892903682808,-0.18821853880377554,0.1298671323303543,0.41030271143184743,-0.34172267466384504,-0.52861446055885686,0.65988184601512645,0.025648226333063542,-0.24053095811851849,0.0040264119429355835,-0.0038198145562131527,-0.0036071500946028524,0.002627490196091987,0.022796573202954216,-0.00073802153478617991,-0.011838052018962123
34.572,268463.416516212,1,36,1,37,268463381906208,268463.38317971205,411062bd8860432f,-0.042642337443099962,-0.25838714716052075,0.11670599531751635,-0.11450008290452823,0.84141660962148412,0.060828917829643447,0.52460243617057079,-0.050620409103750909,-0.22632902063270827,0.12363332150233564,0.41396246931878911,-0.32793739102843261,-0.51400759172232247,0.6759351575504664,0.077826942690143203,-0.19339938474187718,-0.071084213116812872,-0.0038198145568093889,-0.0036071500391531537,0.0026274901688325622,0.02279657297498849,-0.00073802152740596477,-0.011838051900581601
418.569,268463.516526045,2,1,1,2,268462131783166,268462.13305667002,411062b8884001f9,0.0016418884504221299,-0.023837389770085454,-0.0042329048107220728,-0.045644005066431903,0.83898374189142322,0,0.54223888837699952,-0.00064201596405786545,0.0093209503227376627,0.0016551595372128428,0.38342078479304648,-0.38342078479304648,-0.56097589276824322,0.62552626205677486,-0.067722864435934574,-0.076313590122029665,0.071280351895560423,-0.004747271244096022,-0.0019978679977733678,0.0040800845228855121,0.01837339369837027,-0.01911010758539437,-0.0090289255402371225
366.733,268463.516526045,2,6,1,7,268462298466208,268462.29973971203,411062b932eef792,-0.012496845276317206,-0.047373145301883329,0.017419826824259521,-0.041080684438931814,0.83646731380240436,0.017418452063386325,0.54619727301261278,-0.015209641853721067,-0.014466217422985792,0.02442951899077167,0.39853649058105445,-0.37390308009287032,-0.56242326432405443,0.62052012386342215,-0.091668692569569082,-0.19249244974204702,0.20654818832089747,-0.0047472662765381726,-0.0019979400777258936,0.0040801115570497024,0.018182483148316997,-0.019189744206776715,-0.009154504557976147
321.499,268463.516526045,2,11,1,12,268462465149375,268462.46642287902,411062b9dd9df58e,-0.025921790672041183,-0.082850770965516754,0.056078429751413819,-0.039689114439532935,0.83950337473193792,0.023536714715255591,0.54139166439980024,-0.028689156957819179,-0.050036715229085114,0.0634906076994462,0.39946467712872785,-0.36617873685032071,-0.56555407209519482,0.62168295452078159,-0.087039883608472243,-0.20531773458464242,0.23965205330948458,-0.0047472205115133307,-0.0019980630204192939,0.004080165726515551,0.017780661709495563,-0.019464112609259513,-0.0093982464950222357
277.520,268463.516526045,2,16,1,17,268462631832458,268462.63310596207,411062ba884cede8,-0.03761904926934459,-0.11301493805855498,0.08951885712351805,-0.04662346957803315,0.83813829484272873,0.025530371886593517,0.54286158836893406,-0.040870713843952945,-0.080213319730796387,0.096788070598226875,0.40191379877518324,-0.36580840156136274,-0.55968548546322527,0.62562102671107234,-0.060098549081140352,-0.15118536024843018,0.13827085701058778,-0.0047471596241003286,-0.0019981432746848287,0.0040802185997884351,0.017079734733854338,-0.019991697788284746,-0.0097830328611180732
